Date,Part,Price,Description,URL
2021-02-09 01:29:47,rtx3070,685.59,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technologie. ARGB LED. Metal,https://www.amazon.de/_itm/dp/B08L8L9TCZ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-08 23:01:21,rtx3060ti,521.71,GIGABYTE GeForce RTX 3060 Ti Gaming OC Pro 8G Grafikkarte. 3 x Windforce Lüfter. 8 GB 256-Bit GDDR6.,https://www.amazon.de/_itm/dp/B08NYPLXPJ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-08 22:56:58,rtx3080,806.36,Zotac GeForce RTX 3080 Trinity OC 10GB GDDR6X Grafikkarte 3xDP/HDMI. ZT-A30800J-10P,https://www.amazon.de/_itm/dp/B08K3PDL9K?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-08 22:30:01,rtx3080,731.09,EVGA GeForce RTX 3080 XC3 ULTRA GAMING. 10G-P5-3885-KR. 10GB GDDR6X. iCX3 Cooling. ARGB LED. Metal B,https://www.amazon.de/_itm/dp/B08HJ9XFNM?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-08 22:29:57,rtx3070,635.89,Gigabyte GeForce RTX 3070 VISION OC - Scheda grafica da 8 GB,https://www.amazon.it/_itm/dp/B08LNWPYRS?tag=partalertit-21&linkCode=ogi&th=1&psc=1&smid=A11IL2PNWYJU7H
2021-02-08 22:28:47,rtx3080,806.36,Zotac GeForce RTX 3080 Trinity OC 10GB GDDR6X Grafikkarte 3xDP/HDMI. ZT-A30800J-10P,https://www.amazon.de/_itm/dp/B08K3PDL9K?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-08 21:50:27,rtx3080,989.99,Asus ROG Strix GeForce RTX 3080 Overclock Edition 10 GB GDDR6X. Scheda Video Gaming con led RGB Aura,https://www.amazon.it/_itm/dp/B08HN6KYS3?tag=partalertit-21&linkCode=ogi&th=1&psc=1&smid=A11IL2PNWYJU7H
2021-02-08 17:05:11,rtx3070,611.17,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technology. ARGB LED. Metal ,https://www.amazon.co.uk/_itm/dp/B08L8L9TCZ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-08 16:43:44,rtx3070,489.90,Gigabyte GeForce RTX 3070 EAGLE OC - Scheda grafica da 8 GB,https://www.amazon.it/_itm/dp/B08KHL2J5X?tag=partalertit-21&linkCode=ogi&th=1&psc=1&smid=A11IL2PNWYJU7H
2021-02-08 16:39:08,rtx3070,517.63,Gigabyte GeForce RTX 3070 Eagle OC Carte Graphique 8 Go,https://www.amazon.fr/_itm/dp/B08KHL2J5X?tag=partalertfr-21&linkCode=ogi&th=1&psc=1&smid=A1X6FK5RDHNB96
2021-02-08 16:06:01,rtx3070,611.17,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technology. ARGB LED. Metal ,https://www.amazon.co.uk/_itm/dp/B08L8L9TCZ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-08 15:36:26,rtx3070,733.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-08 15:01:58,rtx3070,733.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-08 14:45:02,rtx3080,795.51,EVGA 10G-P5-3897-KR GeForce RTX 3080 FTW3 ULTRA GAMING. 10GB GDDR6X. iCX3 Technology. ARGB LED. Meta,https://www.amazon.co.uk/_itm/dp/B08HR3Y5GQ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-08 14:00:37,rtx3070,699.00,ZOTAC GeForce RTX 3070 Twin Edge 8 GB GDDR6 Retail,https://www.equippr.de/zotac-geforce-rtx-3070-twin-edge-8-gb-gddr6-retail-2060897.html
2021-02-08 12:22:44,rtx3070,560.00,MSI GeForce RTX 3070 Ventus 2X OC (8GB GDDR6/PCI Express 4.0/MHz/14000MHz),https://www.amazon.co.uk/_itm/dp/B08LNQTSCT?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-08 11:55:22,rtx3070,699.00,ZOTAC GeForce RTX 3070 Twin Edge 8 GB GDDR6 Retail,https://www.equippr.de/zotac-geforce-rtx-3070-twin-edge-8-gb-gddr6-retail-2060897.html
2021-02-08 10:35:02,rtx3060ti,570.56,Zotac Gaming GeForce RTX 3060 Ti Twin Edge OC. ZT-A30610H-10M,https://www.amazon.fr/_itm/dp/B08P3BJ9Y8?tag=partalertfr-21&linkCode=ogi&th=1&psc=1&smid=A1X6FK5RDHNB96
2021-02-08 10:34:49,rtx3060ti,571.99,Tarjeta gráfica ZOTAC Gaming GEFORCE RTX 3060 Ti Twin Edge OC 8GB GDDR6,https://www.amazon.es/_itm/dp/B08P3BJ9Y8?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-08 05:59:32,rtx3070,687.35,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technologie. ARGB LED. Metal,https://www.amazon.de/_itm/dp/B08L8L9TCZ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-07 22:20:25,rtx3070,727.00,Gigabyte Carte Graphique GeForce RTX 3070 Gaming OC 8 Go,https://www.amazon.fr/_itm/dp/B08KHL21CV?tag=partalertfr-21&linkCode=ogi&th=1&psc=1&smid=A1X6FK5RDHNB96
2021-02-07 20:13:46,rtx3070,730.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-07 20:08:07,rtx3070,749.91,Gigabyte GeForce RTX 3070 Gaming OC 8 GB Grafikkarte,https://www.amazon.de/_itm/dp/B08KHL21CV?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-07 19:28:38,rtx3070,749.91,Gigabyte GeForce RTX 3070 Gaming OC 8 GB Grafikkarte,https://www.amazon.de/_itm/dp/B08KHL21CV?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-07 18:57:20,rtx3070,749.91,Gigabyte GeForce RTX 3070 Gaming OC 8 GB Grafikkarte,https://www.amazon.de/_itm/dp/B08KHL21CV?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-07 18:35:45,rtx3070,730.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-07 18:33:45,rtx3070,749.91,Gigabyte GeForce RTX 3070 Gaming OC 8 GB Grafikkarte,https://www.amazon.de/_itm/dp/B08KHL21CV?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-07 14:31:46,rtx3070,730.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-07 14:16:13,rtx3070,749.91,Gigabyte GeForce RTX 3070 Gaming OC 8 GB Grafikkarte,https://www.amazon.de/_itm/dp/B08KHL21CV?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-07 14:14:09,rtx3070,730.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-07 13:46:12,rtx3070,730.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-07 13:45:16,rtx3070,749.91,Gigabyte GeForce RTX 3070 Gaming OC 8 GB Grafikkarte,https://www.amazon.de/_itm/dp/B08KHL21CV?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-07 13:44:54,rtx3070,727.00,Gigabyte Carte Graphique GeForce RTX 3070 Gaming OC 8 Go,https://www.amazon.fr/_itm/dp/B08KHL21CV?tag=partalertfr-21&linkCode=ogi&th=1&psc=1&smid=A1X6FK5RDHNB96
2021-02-07 08:25:49,rtx3070,687.35,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technologie. ARGB LED. Metal,https://www.amazon.de/_itm/dp/B08L8L9TCZ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-07 05:21:05,rtx3070,427.40,Gigabyte GeForce RTX 3070 GAMING OC 8GB Graphics Card,https://www.amazon.co.uk/_itm/dp/B08KHL21CV?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-06 21:13:57,rtx3070,727.00,Gigabyte Carte Graphique GeForce RTX 3070 Gaming OC 8 Go,https://www.amazon.fr/_itm/dp/B08KHL21CV?tag=partalertfr-21&linkCode=ogi&th=1&psc=1&smid=A1X6FK5RDHNB96
2021-02-06 21:01:17,rtx3070,730.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-06 21:00:37,rtx3070,749.91,Gigabyte GeForce RTX 3070 Gaming OC 8 GB Grafikkarte,https://www.amazon.de/_itm/dp/B08KHL21CV?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-06 20:59:37,rtx3070,723.22,Gigabyte GeForce RTX 3070 EAGLE OC - Scheda grafica da 8 GB,https://www.amazon.it/_itm/dp/B08KHL2J5X?tag=partalertit-21&linkCode=ogi&th=1&psc=1&smid=A11IL2PNWYJU7H
2021-02-06 17:46:31,rtx3070,739.72,Gigabyte GeForce RTX 3070 Vision OC - Tarjeta gráfica (8 GB),https://www.amazon.es/_itm/dp/B08LNWPYRS?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-06 16:39:47,rtx3070,739.72,Gigabyte GeForce RTX 3070 Vision OC - Tarjeta gráfica (8 GB),https://www.amazon.es/_itm/dp/B08LNWPYRS?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-06 13:26:38,rtx3070,749.91,Gigabyte GeForce RTX 3070 Gaming OC 8 GB Grafikkarte,https://www.amazon.de/_itm/dp/B08KHL21CV?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-06 13:04:54,rtx3070,692.29,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technologie. ARGB LED. Metal,https://www.amazon.de/_itm/dp/B08L8L9TCZ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-06 10:38:46,rtx3060ti,521.30,EVGA GeForce RTX 3060 Ti FTW Ultra Gaming. 08G-P5-3667-KR. 8GB GDDR6. iCX3 Kühlung. ARGB LED,https://www.amazon.de/_itm/dp/B08P2H5LW2?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-06 09:17:45,rtx3070,676.81,PNY Scheda Grafica GeForce RTX™ 3070 8GB XLR8 Gaming REVEL EPIC-X RGB™ Triple Fan,https://www.amazon.it/_itm/dp/B08HBJB7YD?tag=partalertit-21&linkCode=ogi&th=1&psc=1&smid=A11IL2PNWYJU7H
2021-02-06 08:53:12,rtx3060ti,584.58,ZOTAC Gaming GeForce RTX 3060 Ti Twin Edge OC 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Grafikkarte.,https://www.amazon.de/_itm/dp/B08P3V572B?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-06 08:50:28,rtx3060ti,520.13,ZOTAC GAMING GeForce RTX 3060 Ti Twin Edge OC 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Graphics Car,https://www.amazon.co.uk/_itm/dp/B08P3V572B?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-06 08:42:21,rx6800,570.42,XFX RX 6800 16GB GDDR6 2xDP HDMI USB-C PCIe 4.0 Graphics Card RX-68LMATFD8,https://www.amazon.co.uk/_itm/dp/B08NN76VJD?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-06 08:21:22,rtx3060ti,570.56,Zotac Gaming GeForce RTX 3060 Ti Twin Edge OC. ZT-A30610H-10M,https://www.amazon.fr/_itm/dp/B08P3BJ9Y8?tag=partalertfr-21&linkCode=ogi&th=1&psc=1&smid=A1X6FK5RDHNB96
2021-02-06 08:11:03,rtx3070,730.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-06 04:17:55,rtx3070,697.07,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technologie. ARGB LED. Metal,https://www.amazon.de/_itm/dp/B08L8L9TCZ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-06 03:11:55,rtx3070,749.91,Gigabyte GeForce RTX 3070 Gaming OC 8 GB Grafikkarte,https://www.amazon.de/_itm/dp/B08KHL21CV?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-06 02:53:45,rtx3070,697.07,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technologie. ARGB LED. Metal,https://www.amazon.de/_itm/dp/B08L8L9TCZ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-06 02:20:36,rtx3070,749.91,Gigabyte GeForce RTX 3070 Gaming OC 8 GB Grafikkarte,https://www.amazon.de/_itm/dp/B08KHL21CV?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-06 02:16:25,rtx3070,619.40,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technology. ARGB LED. Metal ,https://www.amazon.co.uk/_itm/dp/B08L8L9TCZ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-06 02:12:53,rtx3070,730.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-06 01:01:15,rtx3060ti,521.30,EVGA GeForce RTX 3060 Ti FTW Ultra Gaming. 08G-P5-3667-KR. 8GB GDDR6. iCX3 Kühlung. ARGB LED,https://www.amazon.de/_itm/dp/B08P2H5LW2?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-06 00:37:05,rtx3080,768.68,Tarjeta gráfica ZOTAC Gaming GEFORCE RTX 3080 Trinity OC 10GB GDDR6X,https://www.amazon.es/_itm/dp/B08K3PDL9K?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-06 00:12:07,rx6800xt,779.99,MSI RX6800 XT GAMING X TRIO 16G,https://www.amazon.co.uk/_itm/dp/B08QCLRN7S?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 23:54:22,rtx3070,619.40,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technology. ARGB LED. Metal ,https://www.amazon.co.uk/_itm/dp/B08L8L9TCZ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 23:11:56,rtx3070,749.91,Gigabyte GeForce RTX 3070 Gaming OC 8 GB Grafikkarte,https://www.amazon.de/_itm/dp/B08KHL21CV?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-05 23:10:30,rtx3070,730.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-05 22:49:43,rtx3070,619.40,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technology. ARGB LED. Metal ,https://www.amazon.co.uk/_itm/dp/B08L8L9TCZ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 22:18:39,rtx3070,749.91,Gigabyte GeForce RTX 3070 Gaming OC 8 GB Grafikkarte,https://www.amazon.de/_itm/dp/B08KHL21CV?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-05 22:12:35,rtx3070,730.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-05 21:11:23,rtx3070,619.40,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technology. ARGB LED. Metal ,https://www.amazon.co.uk/_itm/dp/B08L8L9TCZ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 21:10:48,rtx3070,697.07,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technologie. ARGB LED. Metal,https://www.amazon.de/_itm/dp/B08L8L9TCZ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-05 20:45:33,rtx3060ti,521.30,EVGA GeForce RTX 3060 Ti FTW Ultra Gaming. 08G-P5-3667-KR. 8GB GDDR6. iCX3 Kühlung. ARGB LED,https://www.amazon.de/_itm/dp/B08P2H5LW2?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-05 20:42:22,rtx3060ti,455.14,EVGA GeForce RTX 3060 Ti FTW ULTRA GAMING. 08G-P5-3667-KR. 8GB GDDR6. iCX3 Cooling. ARGB LED,https://www.amazon.co.uk/_itm/dp/B08P2H5LW2?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 20:34:57,rtx3060ti,525.46,GIGABYTE GeForce RTX 3060 Ti Gaming OC Pro 8G Grafikkarte. 3 x Windforce Lüfter. 8 GB 256-Bit GDDR6.,https://www.amazon.de/_itm/dp/B08NYPLXPJ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-05 20:23:43,rtx3070,739.00,INNO3D    3070 iChill X4 grafische kaart,https://www.alternate.nl/INNO3D/GeForce-RTX-3070-iChill-X4-grafische-kaart/html/product/1681759
2021-02-05 20:08:48,rtx3070,697.07,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technologie. ARGB LED. Metal,https://www.amazon.de/_itm/dp/B08L8L9TCZ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-05 19:17:17,rtx3070,749.91,Gigabyte GeForce RTX 3070 Gaming OC 8 GB Grafikkarte,https://www.amazon.de/_itm/dp/B08KHL21CV?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-05 19:14:06,rtx3070,739.00,INNO3D    3070 iChill X4 grafische kaart,https://www.alternate.nl/INNO3D/GeForce-RTX-3070-iChill-X4-grafische-kaart/html/product/1681759
2021-02-05 19:11:50,rtx3070,730.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-05 18:48:52,rtx3070,739.00,INNO3D    3070 iChill X4 grafische kaart,https://www.alternate.nl/INNO3D/GeForce-RTX-3070-iChill-X4-grafische-kaart/html/product/1681759
2021-02-05 18:16:29,rtx3070,739.72,Gigabyte GeForce RTX 3070 Vision OC - Tarjeta gráfica (8 GB),https://www.amazon.es/_itm/dp/B08LNWPYRS?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-05 17:54:48,rtx3060ti,521.10,ZOTAC GAMING GeForce RTX 3060 Ti Twin Edge OC 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Graphics Car,https://www.amazon.co.uk/_itm/dp/B08P3V572B?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 17:32:20,rtx3070,730.05,Gigabyte RTX 3070 Gaming OC - Tarjeta gráfica GeForce 8 GB,https://www.amazon.es/_itm/dp/B08KHL21CV?tag=partalertes-21&linkCode=ogi&th=1&psc=1&smid=A1AT7YVPFBWXBL
2021-02-05 17:31:57,rtx3070,727.00,Gigabyte Carte Graphique GeForce RTX 3070 Gaming OC 8 Go,https://www.amazon.fr/_itm/dp/B08KHL21CV?tag=partalertfr-21&linkCode=ogi&th=1&psc=1&smid=A1X6FK5RDHNB96
2021-02-05 16:19:27,rtx3060ti,581.04,ZOTAC Gaming GeForce RTX 3060 Ti Twin Edge OC 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Grafikkarte.,https://www.amazon.de/_itm/dp/B08P3V572B?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-05 16:14:22,rtx3070,699.00,Gigabyte GeForce RTX 3070 Vision OC 8GB Grafikkarte,https://www.amazon.de/_itm/dp/B08LNWPYRS?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-05 16:08:01,rtx3070,620.54,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technology. ARGB LED. Metal ,https://www.amazon.co.uk/_itm/dp/B08L8L9TCZ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 15:46:05,rtx3070,749.00,Gigabyte GeForce RTX 3070 Vision OC 8 GB GDDR6 Retail,https://www.equippr.de/gigabyte-geforce-rtx-3070-vision-oc-8-gb-gddr6-retail-2064128.html
2021-02-05 15:27:45,rtx3070,749.00,Gigabyte GeForce RTX 3070 Vision OC 8 GB GDDR6 Retail,https://www.equippr.de/gigabyte-geforce-rtx-3070-vision-oc-8-gb-gddr6-retail-2064128.html
2021-02-05 15:10:33,rtx3070,692.84,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technologie. ARGB LED. Metal,https://www.amazon.de/_itm/dp/B08L8L9TCZ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-05 14:44:05,rtx3070,610.38,ZOTAC GAMING GeForce RTX 3070 Twin Edge OC 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Graphics Card. ,https://www.amazon.co.uk/_itm/dp/B08LF1CWT2?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 14:35:18,rtx3080,906.50,PNY GeForce RTX™ 3080 10GB XLR8 Gaming REVEL EPIC-X RGB™ Triple Fan Graphics Card,https://www.amazon.co.uk/_itm/dp/B08HBR7QBM?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 14:18:24,rtx3070,749.00,Gigabyte GeForce RTX 3070 Vision OC 8 GB GDDR6 Retail,https://www.equippr.de/gigabyte-geforce-rtx-3070-vision-oc-8-gb-gddr6-retail-2064128.html
2021-02-05 14:00:47,rtx3070,620.54,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technology. ARGB LED. Metal ,https://www.amazon.co.uk/_itm/dp/B08L8L9TCZ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 13:43:23,rtx3070,560.00,ASUS DUAL-RTX3070-O8G,https://www.amazon.co.uk/_itm/dp/B08KHFZN9P?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 13:20:40,rtx3070,620.54,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technology. ARGB LED. Metal ,https://www.amazon.co.uk/_itm/dp/B08L8L9TCZ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 12:38:45,rtx3080,798.46,EVGA 10G-P5-3897-KR GeForce RTX 3080 FTW3 ULTRA GAMING. 10GB GDDR6X. iCX3 Technology. ARGB LED. Meta,https://www.amazon.co.uk/_itm/dp/B08HR3Y5GQ?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
2021-02-05 12:35:48,rtx3070,692.84,EVGA 08G-P5-3767-KR GeForce RTX 3070 FTW3 Ultra Gaming. 8GB GDDR6. iCX3 Technologie. ARGB LED. Metal,https://www.amazon.de/_itm/dp/B08L8L9TCZ?tag=partalertde-21&linkCode=ogi&th=1&psc=1&smid=A3JWKAKR8XB7XF
2021-02-05 12:35:33,rtx3060ti,455.98,EVGA GeForce RTX 3060 Ti FTW ULTRA GAMING. 08G-P5-3667-KR. 8GB GDDR6. iCX3 Cooling. ARGB LED,https://www.amazon.co.uk/_itm/dp/B08P2H5LW2?tag=partalert-21&linkCode=ogi&th=1&psc=1&smid=A3P5ROKL5A1OLE
